津波id,津波名,津波名(英語),文献id,文献名,文献名(英語),痕跡id,文献時代_市町村名,文献記載_地名,文献記載_かな,ひらがな・カナ,登録時_都道府県,登録時_市町村名,市町村名確認年月日,地点位置詳細情報,地名変遷等,地名_備考_仮位置,測地系,緯度_度,緯度_分,緯度_秒,経度_度,経度_分,経度_秒,住所地番情報_信頼度,地図等情報_信頼度,測定対象物,証言等,津波堆積物_層厚,津波堆積物_出典,文献記載_測定基準面,文献記載_測定基準_信頼度,地盤変位z,最大波,文献記載_痕跡高_下限,文献記載_痕跡高_上限,文献記載_史料記載値,文献記載_痕跡パターン,文献記載_高さ定義_信頼度,文献記載の痕跡高さ備考,tp_基準面補正方法,tp_痕跡高_下限,tp_痕跡高_上限,tp_痕跡パターン,測定方法,測定方法_その他,痕跡信頼度,判定理由,信頼度判定者,文献,雑誌,参照頁等,引用史料,原資料所在,文献信頼度,文献信頼度―備考,史料集名等,記載内容及び図表,原文備考,検潮所名
"0021","1707宝永地震津波","1707 Hoei","83","日本地震史料","Collection of Material for the History of Japanese Earthquakes(AD1848-1867).","8","高智","高知","kouchi","こうち","高知県","高知市","","一宮仁王門、雪蹊寺、新町・商人町（新市町蓮池町？）、御侍町堀部七太夫殿蔵人殿、大道乳のひつはりへ","","高知県高知市はりまや町 　蓮池町通駅","新測地系","33","33","43.700","133","32","35.400","○","△","","史料","","","高知の地形","△","","","6.10","6.10","２丈","浸水高","△","","","0.00","0.00","","","","C","浸水あるも到達地点は確認できず"蓮池町通駅"を位置設定とし"C"と判定（2011/12/12）","都司・松岡","『日本地震史料』","毎日新聞社，1-350p","ｐ３２１","稲毛実「三災録抄録」高潮の部","","◎","","１９５１年、毎日新聞社","津浪は１１回襲来。北は一宮仁王門、南は雪蹊寺院内まで到達。高知新町商人町（新市町蓮池町？）半分から東は津浪の被害にあい、御侍町も堀部七太夫殿、蔵人殿あたりまで津浪到達。大道乳のひつはりへまで海になった。高知地形より２丈も津浪は高く、大御門前まで海のようになる。","「谷陵記」、「南路志」、「聞出文盲」などを参考とする。",""
"0021","1707宝永地震津波","1707 Hoei","83","日本地震史料","Collection of Material for the History of Japanese Earthquakes(AD1848-1867).","10","新居町","中屋敷","nakayashiki","なかやしき","静岡県","新居町","2008現在","","","新居町駅","新測地系","34","41","39.575","137","34","8.509","○","○","","史料","","","","","","","3.00","3.00","","浸水高","○","","","","","","","","Z","引用であるため、"Z"と判定（2011/12/09）","都司・松岡","『日本地震史料』","毎日新聞社，1-350p","p250｢第六図｣､浸水区域および津波の水位を記載","「安政及び宝永年度の南海道地震津波に関する史料」","","◎","関所記録（匹田氏所蔵記録）に基づき、関所の高さを測っている。","１９５１年、毎日新聞社","","内務省土木技監及び土木試験所長の調査方委嘱により関係地方庁の土木部首脳者により報告されたもの。静岡県管内。",""
"0021","1707宝永地震津波","1707 Hoei","83","日本地震史料","Collection of Material for the History of Japanese Earthquakes(AD1848-1867).","12","下田町","旧岡方村（下田）","okagatamura","おかがたむら","静岡県","下田市","2008現在","","","旧岡方村付近","新測地系","34","40","39.770","138","55","37.773","○","○","","史料","","","","","","","4.40","4.40","","不明","○","","","","","","","","Z","引用であるため、"Z"と判定（2011/12/09）","都司・松岡","『日本地震史料』","毎日新聞社，1-350p","p248~p249、p248｢第五図｣､浸水区域および津波の水位を記載","「安政及び宝永年度の南海道地震津波に関する史料」","","○","古記録としては評価できないが、現地を調査しているものであることから、○と判断する。","１９５１年、毎日新聞社","","内務省土木技監及び土木試験所長の調査方委嘱により関係地方庁の土木部首脳者により報告されたもの。静岡県管内。",""
"0021","1707宝永地震津波","1707 Hoei","83","日本地震史料","Collection of Material for the History of Japanese Earthquakes(AD1848-1867).","14","下田市","下田","shimoda","しもだ","静岡県","下田市","2008現在","","","下田市役所","新測地系","34","40","46.319","138","56","43.138","○","○","","","","","－","△","","","","","","記載なし","△","","","","","記載なし","","","Z","値が無いため"Z"と判定（2011/05/09）","","日本地震史料（1951）","","p249","天保年間下田町書役・平井平次郎氏手記","下田町役場所蔵","◎","文献id21-10中の同地点（下田）について，より信頼度の高い史料を掲げたもの．","","","宝永4丁亥10月4日未刻大地震津浪打寄家数912件流亡内857件流失55件半壊船大小93艘破船痛船也,此刻波先宝福寺中後園竹林の際に至ると云,此刻も小長谷勘左衛門様御支配の節にて御蔵米200俵急夫食として被下置又願上金2000両拝借被仰付候事",""
"0021","1707宝永地震津波","1707 Hoei","136","徳島県災異誌","A Report on Natural Disasters in Tokushima Prefecture","16","土佐市","土佐","tosa","とさ","高知県","土佐市","2008現在","","","高知県土佐市高岡町（土佐市役所）","新測地系","33","29","45.935","133","25","30.616","○","△","","","","","","△","","","20.00","20.00","","浸水高","△","","","0.00","0.00","","","","Z","文献がカタログ類かつ文献信頼度_備考より信頼度空白のため"Z"と判定（2011/12/16）","都司・松岡","徳島県災異誌","徳島県災異誌","p.5","南路志","","","痕跡高の記載より，文献上の「土佐では高さ20m余り」は文献ID21-15を引用したかと思われる（「土佐」は土佐市宇佐を指すか）．また，文献ID21-15は「土佐（土佐市宇佐）」について『南路志』中の記述を採用しているようだが，これは地盤沈下による浸水であることが分かる．よって，信頼度は判定せず空白とする．","『新収日本地震史料』第三巻別巻p429","「九州南東岸より伊豆まで津波、土佐ではその高さ20m余り、土佐西南部処々陥没東南部隆起」","",""
"0021","1707宝永地震津波","1707 Hoei","187","宍喰風土記　（附刀剣編）","Ancient Records of the Culture and Geography of Shishikui","28","宍喰町","祇園山","gionyama","ぎおんやま","徳島県","海陽町","2008年現在","※祇園（八坂神社）のある山を「祇園山」と推定","2006.3.31","徳島県海陽町久保，祇園山","新測地系","33","34","11.000","134","18","6.000","○","△","","「宍喰浦旧記」","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため"Z"と判定（2010/10/25）","都司・松岡","宍喰風土記","1-98","p.46","「宍喰浦旧記」","","◎","","『大日本地震史料』第二巻，p206","「人々は祇園山に避難して命拾いをした。」","祇園山に逃げた人助かる",""
"0021","1707宝永地震津波","1707 Hoei","187","宍喰風土記　（附刀剣編）","Ancient Records of the Culture and Geography of Shishikui","30","宍喰町","願行寺ヵ","gangyoji","がんじょうじ","徳島県","海陽町","2008年現在","","2006.3.31","徳島県海陽町宍喰浦宍喰，願行寺","新測地系","33","33","57.000","134","18","20.000","○","△","座上60cm潮上がる","「宍喰浦旧記」","","","座上","△","","","0.60","0.60","(0.6)","浸水高","△","","","0.00","0.00","","","","C","浸水あるも到達地点は確認できず"願行寺"を位置設定とし"C"と判定（2010/10/25）","都司・松岡","宍喰風土記","1-98","p.46","「宍喰浦旧記」","","◎","","『大日本地震史料』第二巻，p206","「寺も座上六〇センチ余り潮が上った」","",""
"0021","1707宝永地震津波","1707 Hoei","187","宍喰風土記　（附刀剣編）","Ancient Records of the Culture and Geography of Shishikui","32","宍喰町","愛宕山","atagoyama","あたごやま","徳島県","海陽町","2008年現在","","2006.3.31","徳島県海陽町宍喰浦（愛宕山神社）","新測地系","33","33","55.000","134","18","8.000","○","△","","「宍喰浦旧記」","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため"Z"と判定（2010/10/25）","都司・松岡","宍喰風土記","1-98","p.46","「宍喰浦旧記」","","◎","","『大日本地震史料』第二巻，p206","「人々は慌てふためき愛宕山に逃げ上った」","人々愛宕山へ逃げる",""
"0021","1707宝永地震津波","1707 Hoei","187","宍喰風土記　（附刀剣編）","Ancient Records of the Culture and Geography of Shishikui","34","宍喰町","宍喰浦","shishikui","ししくいうら","徳島県","海陽町","2008年現在","","2006.3.31","徳島県海陽町宍喰浦（郵便局）","新測地系","33","33","57.000","134","18","14.000","○","△","","「宍喰浦旧記」","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため"Z"と判定（2010/10/25）","都司・松岡","宍喰風土記","1-98","p.46","「宍喰浦旧記」","","◎","","『大日本地震史料』第二巻，p206","「十二時頃たちまち大潮が街に入り町内の家も蔵も流れ去った。溺死した男女十一人、漁舟漁具全部流失」","町内の家蔵流失",""
"0021","1707宝永地震津波","1707 Hoei","187","宍喰風土記　（附刀剣編）","Ancient Records of the Culture and Geography of Shishikui","36","宍喰町","願行寺","gangyoji","がんぎょうじ","徳島県","海陽町","2008年現在","","2006.3.31","徳島県海陽町宍喰浦宍喰，願行寺","新測地系","33","33","57.000","134","18","20.000","○","△","","「宍喰浦旧記」","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため"Z"と判定（2010/10/25）","都司・松岡","宍喰風土記","1-98","p.46・73","「宍喰浦旧記」","","◎","","『大日本地震史料』第二巻，p206","「土佐屋五郎兵衛所有の十一端帆の回（廻の誤ヵ）船が願行寺の南の畑に流れ上り大破した」","本文に「願行寺　浄土宗　宍喰浦通町にあり　創立の年月不詳。もと安養寺と称して鈴が峯の南下、安養寺谷にあった。天正七年（一五七九）江州安土の貞安上人の弟子、日快という人が今の場所に移して長福寺と改名した」とある。",""
"0021","1707宝永地震津波","1707 Hoei","187","宍喰風土記　（附刀剣編）","Ancient Records of the Culture and Geography of Shishikui","38","宍喰町","久保","kubo","くぼ","徳島県","海陽町","2008年現在","","2006.3.31","徳島県海陽町久保","新測地系","33","34","4.368","134","18","9.007","○","△","","「宍喰浦旧記」","","","","△","","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値なしのため"Z"と判定（2010/10/25）","都司・松岡","宍喰風土記","1-98","p.46","「宍喰浦旧記」","","◎","","『大日本地震史料』第二巻，p206","「久保村も多数の家が流失」","家多数流失",""
"0021","1707宝永地震津波","1707 Hoei","216","東海・南海道沖における大津波の波源：1944年東南海,1946年南海道津波波源の再検討と宝永・安政大津波の規模と波源域の推定","Sources of Large Tsunamis in Southwest Japan","42","南島町","吉津","yoshizu","よしず","三重県","南伊勢町","2008.8.31","","","三重県　吉津港","新測地系","34","16","48.931","136","30","1.552","○","△","","","","","水準点を考慮し、1944・1946年と比べ津波高を推定、史料記載の値は出来る限り波高データとして付す","△","","","7.00","7.00","","浸水高","◎","Estimated value（推定）","","","","","","","Z","カタログ的な扱いである(2011/02/24)","都司・松岡","東海・南海沖における大津波の波源―1944年東南海、1946年南海道津波波源の再検討と宝永・安政大津波の規模と波源域の推定","地震，第2輯，27，10-24","ｐ12,ｐ236 Table１．　Inundation heights of large tsunamis.","","","","現在の度会郡南島町神前浦にあたる。元史料を探索するも、見つからず。よって信頼度は空白とする。","","","大日本地震史料（文部省震災予防評議会、1943）及び日本地震史料（武者金吉、1951、毎日新聞社）を参考に作成",""
