津波id,津波名,津波名(英語),文献id,文献名,文献名(英語),痕跡id,文献時代_市町村名,文献記載_地名,文献記載_かな,ひらがな・カナ,登録時_都道府県,登録時_市町村名,市町村名確認年月日,地点位置詳細情報,地名変遷等,地名_備考_仮位置,測地系,緯度_度,緯度_分,緯度_秒,経度_度,経度_分,経度_秒,住所地番情報_信頼度,地図等情報_信頼度,測定対象物,証言等,津波堆積物_層厚,津波堆積物_出典,文献記載_測定基準面,文献記載_測定基準_信頼度,地盤変位z,最大波,文献記載_痕跡高_下限,文献記載_痕跡高_上限,文献記載_史料記載値,文献記載_痕跡パターン,文献記載_高さ定義_信頼度,文献記載の痕跡高さ備考,tp_基準面補正方法,tp_痕跡高_下限,tp_痕跡高_上限,tp_痕跡パターン,測定方法,測定方法_その他,痕跡信頼度,判定理由,信頼度判定者,文献,雑誌,参照頁等,引用史料,原資料所在,文献信頼度,文献信頼度―備考,史料集名等,記載内容及び図表,原文備考,検潮所名
"0044","1854安政東海地震津波","1854 Ansei Tokai","35","伊豆下田に於ける過去地震津浪の高さ","Heights of Tunamis at Simoda in Southern Idu Peninsula","247","下田市","八幡神社","hachiman jinja","はちまんじんじゃ","静岡県","下田市","2008現在","八幡神社に移動","","","新測地系","34","40","35.365","138","56","29.288","○","○","八幡神社境内石段の3～4段目","伝承","","","中等海水面上","◎","","","4.30","4.30","","浸水高","◎","","","4.30","4.30","浸水高","","水準測量","A","位置が特定され、高さも測量により確定しているため"A"と判定(2012/06/13)","都司・松岡","伊豆下田における過去地震津波の高さ","東京大学地震研究所彙報14，P68-74","p.70～71
p.71（第3図）","","","◎","石段浸水伝承により◎とする．","『日本地震史料』，1951，P249","第1図　不明
第3図　安政元年11月4日地震津浪の浸水区域","「伝承に依れば津浪は八幡神社境内石段の3～4段目迄来た．又宝福寺本堂唐紙にも第1図に示す様な此津浪の跡が残って居る．水準測量結果に依れば津浪の高さは夫々，中等海水面上430糎（センチメートル），467糎（同前）であつた．第3図は此津浪の浸水区域を示す．」",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","35","伊豆下田に於ける過去地震津浪の高さ","Heights of Tunamis at Simoda in Southern Idu Peninsula","249","下田市","宝福寺","hofukuji","ほうふくじ","静岡県","下田市","2008現在","","","静岡県下田市、宝福寺","新測地系","34","40","34.769","138","56","35.093","○","○","","伝承","","","中等海水面上","◎","","","4.67","4.67","","浸水高","◎","","","4.67","4.67","浸水高","","水準測量","A","位置が特定され、高さも測量により確定しているため"A"と判定(2012/06/13)","都司・松岡","伊豆下田における過去地震津波の高さ","東京大学地震研究所彙報14，P68-74","p.70～71
p.71（第3図）","天保年間下田町書役・平井平次郎氏手記","","◎","当時書かれた史料であり、◎である。","『日本地震史料』，1951，P249","第1図　不明
第3図　安政元年11月4日地震津浪の浸水区域","「伝承に依れば津浪は八幡神社境内石段の3～4段目迄来た．又宝福寺本堂唐紙にも第1図に示す様な此津浪の跡が残って居る．水準測量結果に依れば津浪の高さは夫々，中等海水面上430糎（センチメートル），467糎（同前）であつた．第3図は此津浪の浸水区域を示す．」",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","55","大湊町史","History of Ominato-cho","719","北牟婁郡錦町","金蔵寺","konzoji","こんぞうじ","三重県","大紀町","2012現在","","1957.2.1紀勢町→2005.02.14大紀町","三重県度会郡大紀町錦、金蔵寺","新測地系","34","13","5.884","136","24","4.234","○","△","津波二丈余","「津浪略記」","","","当時の浜辺","△","","","6.10","6.10","2丈(6.1)","浸水深","○","","","0.00","0.00","記載なし","","","C","浸水あるも到達地点は特定できず。資料にある”金蔵寺”を位置設定とし”C”と判定(2010/11/10)","都司・松岡","大湊町誌","地震，15，225-229","p.226～227","「津浪略記」","紀伊北牟婁郡錦町金蔵寺所蔵","◎","当時書かれたと思われる史料であり、◎とする。","『日本地震史料』p459","「同暦十一月初四日（中略）津浪起り，磯辺に涌出て上る事二丈〈6.1m〉余り（後略）」","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","55","大湊町史","History of Ominato-cho","737","北牟婁郡錦町","金蔵寺","konzoji","こんぞうじ","三重県","大紀町","2012現在","","1957.2.1紀勢町→2005.02.14大紀町","三重県度会郡大紀町錦、金蔵寺","新測地系","34","13","5.884","136","24","4.234","○","△","津波二丈余","金蔵寺津波流死塔","","","","△","","","6.10","6.10","2丈(6.1)","浸水高","△","","","0.00","0.00","記載なし","","","C","浸水あるも到達地点は特定できず。資料にある”金蔵寺”を位置設定とし”C”と判定(2010/11/10)","都司・松岡","大湊町誌","地震，15，225-229","p.228","金蔵寺津波流死塔碑文","","◎","津波碑であるので◎である。","『日本地震史料』p460","「嘉永第七甲寅年霜月四日辰下刻大地震亘，巳之上刻津波入，此時弐丈〈6.1m〉余満，以後大地震有之節者，火事津波等可得心者也。」","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","57","東海地方地震史料","Historical Materials of Earthquakes in the Tokai District","739","相良町","萩間川","hagima gawa","はぎまがわ","静岡県","牧之原市","2012現在","","2005.10.11牧之原市","静岡県牧之原市相良、萩間川","新測地系","34","41","22.000","138","12","16.000","○","△","萩間川3尺浅くなる","「相良史」","","","","△","地盤隆起90","","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値無しのため”Z”と判定(2010/11/12)","都司・松岡","東海地方地震史料","地震，16，228-290","p.27","「相良史」","","○","本文は「相良史」に記載されている通りである．","『東海地方地震津波史料』１下p571","「相良町附近は一帯に土地が隆起したと見えて、萩間川は水深三尺余を減じ（後略）」","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","83","日本地震史料","Collection of Material for the History of Japanese Earthquakes(AD1848-1867).","33","南知多町","内海","utsumi","うつみ","愛知県","南知多町","2012現在","","","名鉄知多新線・内海駅","新測地系","34","44","41.000","136","52","31.000","○","△","","史料","","","","△","","","1.20","1.50","４、５尺","浸水高","○","元は高さの記入が無かったが、資料から高さを設定","","","","記載なし","","","C","浸水あるも到達地点は特定できず。資料にある”内海”付近を位置設定とし”C”と判定(2010/11/08)","都司・松岡","『日本地震史料』","毎日新聞社，1-350","ｐ１４２","「続地震雑纂」","","◎","当時書かれたと思われる史料であり、◎とする。","１９５１年、毎日新聞社","尾張智多郡内海からの書状。１２月３日に出された。津波だというので大騒動したが、さしたることもなく、潮が４、５尺高く満ちただけだった」とある。","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","83","日本地震史料","Collection of Material for the History of Japanese Earthquakes(AD1848-1867).","35","南部町","南部","minabe","みなべ","和歌山県","みなべ町","2011現在","","2004.10.1みなべ町","和歌山県南部町　南部川河口部","新測地系","33","46","10.000","135","18","49.200","○","△","南部の浦の潮の干満","史料","","","","△","","","2.40","2.70","８、９尺","全振幅","△","","","","","記載なし","","","D","到達地点は史料から確認できず”南部川河口部”を位置設定した．文献信頼度は◎だが位置の誤差が大きいため痕跡信頼度は”D”と判定する．（2011/06/06）","都司・松岡","『日本地震史料』","毎日新聞社，1-350","ｐ９５","「嘉永七年甲寅地震海翻之記」","","◎","","１９５１年、毎日新聞社","","入力者本文訳：１１月４日の辰の下刻に大地震。その後昼夜にかけて、４，５度揺れる。朝から潮の流れが速く、浦わの磯がわずかの間に見え隠れして、潮の干満（潮の高低８，９尺）が、夕方までに７，８度あった（しかし常と変わったことはない）。",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","83","日本地震史料","Collection of Material for the History of Japanese Earthquakes(AD1848-1867).","37","相良町","佐柄、川崎","sagara kawasaki","さがら、かわさき","静岡県","牧之原市","2012現在","旧相良・川崎の境あたりに移動。","2005.10.11牧之原市","","新測地系","34","43","33.028","138","13","30.573","○","△","","史料","","","","△","","","5.20","5.50","およそ一丈７、８尺","浸水高","○","元は高さの記入が無かったが、資料から高さを設定","","","","記載なし","","","C","浸水あるも到達地点は特定できず。資料にある”佐柄、川崎”の境辺りを位置設定とし”C”と判定(2010/11/08)","都司・松岡","『日本地震史料』","毎日新聞社，1-350","ｐ１３３","「続地震雑纂」","","◎","当時書かれたと思われる史料であり、◎とする。","１９５１年、毎日新聞社","遠江川崎からの書状。１２月１６日に出された。「当地佐柄、川崎なども凡そ一丈七八尺許の津波参り、家数も少々流れ候（後略）」とある。","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","83","日本地震史料","Collection of Material for the History of Japanese Earthquakes(AD1848-1867).","39","鳥羽町","鳥羽","toba","とば","三重県","鳥羽市","2012現在","岩崎","1954.11.1鳥羽市","岩崎大橋付近","新測地系","34","29","1.000","136","50","38.000","○","△","児玉左太夫親類・鳥羽家中松田氏の家、玄関や納戸に鰤や鱸があがる","史料","","","床上","○","","第５波","0.90","1.20","３，４尺","浸水深","◎","元は高さの記入が無かったが、資料から高さを設定、第１波は床上３、４尺。その後第５波はその「１０倍」。","","","","記載なし","","","C","浸水あるも到達地点は特定できず。資料にある”岩崎”付近を位置設定として”C”と判定(2012/01/06)","都司・松岡","『日本地震史料』","毎日新聞社，1-350","ｐ１４７","「続地震雑纂」","","◎","当時書かれたと思われる史料であり、◎とする。","１９５１年、毎日新聞社","松田某は、津波から避難するため高みにのぼったところ、床上３、４尺ほど潮が流れ込んだが、通常の潮の満ち引きと同じように引き、次の潮が床下４、５寸で止まり、その後２度波が来たが次第に弱くなったので、高みから降りたところ、再び東北の方角が鳴動したので、武器など携え逃げる支度をしていたら、以前より１０倍の勢いで津波が到達し、その勢いは筆舌に尽くしがたいほどであった。この波により岩崎海辺の家々は残らず流失した。松田某の家は高台にあったため流失を免れた。しかし玄関や納戸に鰤や鱸が打上げられていた。","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","83","日本地震史料","Collection of Material for the History of Japanese Earthquakes(AD1848-1867).","41","堅神村","堅神","katakami","かたかみ","三重県","鳥羽市","2012現在","観音寺","※角川日本地名大辞典によると、明治22年までの村名。明治22年～昭和29年までは鳥羽市の大字名。昭和29年からは現在の鳥羽市の町名となる。","観音寺（ただし現在の）","新測地系","34","28","51.000","136","48","59.000","○","△","観音寺、松の木を越え庭まで到達し、寺院流失。","史料","","","","△","","第４波","","","","記載なし","△","","","","","記載なし","","","Z","痕跡値無しのため”Z”と判定(2010/11/08)","都司・松岡","『日本地震史料』","毎日新聞社，1-350","ｐ１４７","「続地震雑纂」","","◎","当時書かれたと思われる史料であり、◎とする。","１９５１年、毎日新聞社","観音寺では第１波、第２波は、寺の松より少し向こうまで到達。第３波は松の木を越え寺の庭まで到達。第４波で寺院は残らず流失し、本堂のみ残った。","",""
